Brand,Benchmark Family,Name,Ticker,Base,Quote,Dissemination,Launch Date,Inception Date,Exchanges,Calculation Window,Factsheet
Kaiko,Single-Asset,Kaiko SPELL Reference Rate SGP,KK_RFR_SPELLUSD_SGP,SPELL,USD,Daily Fixing SGP,"March 07, 2024","December 20, 2021","Bitfinex, Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko SPICE Reference Rate LDN,KK_RFR_SPICEUSD_LDN,SPICE,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SPICE Reference Rate NYC,KK_RFR_SPICEUSD_NYC,SPICE,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SPX Reference Rate ,KK_RFR_SPXUSD,SPX,USD,Real-time (5s),"March 24, 2025","March 24, 2025",Kraken,300s,
Kaiko,Single-Asset,Kaiko SPX Reference Rate LDN,KK_RFR_SPXUSD_LDN,SPX,USD,Daily Fixing LDN,"March 24, 2025","March 24, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SPX Reference Rate NYC,KK_RFR_SPXUSD_NYC,SPX,USD,Daily Fixing NYC,"March 24, 2025","March 24, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SPX Reference Rate LDN,KK_RFR_SPXUSD_NYCLF,SPX,USD,Daily Fixing LDN,"May 06, 2025","March 24, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SPX Reference Rate SGP,KK_RFR_SPXUSD_SGP,SPX,USD,Daily Fixing SGP,"March 24, 2025","March 24, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SRM Reference Rate LDN,KK_RFR_SRMUSD_LDN,SRM,USD,Daily Fixing LDN,"March 07, 2024","September 21, 2020",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SRM Reference Rate NYC,KK_RFR_SRMUSD_NYC,SRM,USD,Daily Fixing NYC,"March 07, 2024","September 21, 2020",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SRM Reference Rate LDN,KK_RFR_SRMUSD_NYCLF,SRM,USD,Daily Fixing LDN,"May 06, 2025","September 21, 2020",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SRM Reference Rate SGP,KK_RFR_SRMUSD_SGP,SRM,USD,Daily Fixing SGP,"March 07, 2024","September 21, 2020",Kraken,3600s,
Kaiko,Single-Asset,Kaiko STG Reference Rate LDN,KK_RFR_STGUSD_LDN,STG,USD,Daily Fixing LDN,"March 07, 2024","September 19, 2022","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko STG Reference Rate NYC,KK_RFR_STGUSD_NYC,STG,USD,Daily Fixing NYC,"March 07, 2024","September 19, 2022","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko STG Reference Rate LDN,KK_RFR_STGUSD_NYCLF,STG,USD,Daily Fixing LDN,"May 06, 2025","September 19, 2022","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko STG Reference Rate SGP,KK_RFR_STGUSD_SGP,STG,USD,Daily Fixing SGP,"March 07, 2024","September 19, 2022","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko STORJ Reference Rate LDN,KK_RFR_STORJUSD_LDN,STORJ,USD,Daily Fixing LDN,"March 07, 2024","December 18, 2017","Crypto.com, Gemini, Kraken, OkEX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko STORJ Reference Rate NYC,KK_RFR_STORJUSD_NYC,STORJ,USD,Daily Fixing NYC,"March 07, 2024","December 18, 2017","Crypto.com, Gemini, Kraken, OkEX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko STORJ Reference Rate LDN,KK_RFR_STORJUSD_NYCLF,STORJ,USD,Daily Fixing LDN,"May 06, 2025","December 18, 2017","Crypto.com, Gemini, Kraken, OkEX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko STORJ Reference Rate SGP,KK_RFR_STORJUSD_SGP,STORJ,USD,Daily Fixing SGP,"March 07, 2024","December 18, 2017","Crypto.com, Gemini, Kraken, OkEX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko STRAX Reference Rate LDN,KK_RFR_STRAXUSD_LDN,STRAX,USD,Daily Fixing LDN,"December 13, 2024","December 13, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko STRAX Reference Rate NYC,KK_RFR_STRAXUSD_NYC,STRAX,USD,Daily Fixing NYC,"December 13, 2024","December 13, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko STRAX Reference Rate SGP,KK_RFR_STRAXUSD_SGP,STRAX,USD,Daily Fixing SGP,"December 13, 2024","December 13, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko STRD Reference Rate LDN,KK_RFR_STRDUSD_LDN,STRD,USD,Daily Fixing LDN,"September 23, 2024","September 23, 2024",Kraken,3600s,
Kaiko,Single-Asset,Kaiko STRD Reference Rate NYC,KK_RFR_STRDUSD_NYC,STRD,USD,Daily Fixing NYC,"September 23, 2024","September 23, 2024",Kraken,3600s,
Kaiko,Single-Asset,Kaiko STRD Reference Rate LDN,KK_RFR_STRDUSD_NYCLF,STRD,USD,Daily Fixing LDN,"May 06, 2025","September 23, 2024",Kraken,3600s,
Kaiko,Single-Asset,Kaiko STRD Reference Rate SGP,KK_RFR_STRDUSD_SGP,STRD,USD,Daily Fixing SGP,"September 23, 2024","September 23, 2024",Kraken,3600s,
Kaiko,Single-Asset,Kaiko STRK Reference Rate ,KK_RFR_STRKUSD,STRK,USD,Real-time (5s),"September 23, 2024","September 23, 2024","Bitfinex, Crypto.com, EDX Markets, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko STRK Reference Rate LDN,KK_RFR_STRKUSD_LDN,STRK,USD,Daily Fixing LDN,"September 23, 2024","September 23, 2024","Bitfinex, Crypto.com, EDX Markets, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko STRK Reference Rate LDN,KK_RFR_STRKUSD_LDNLF,STRK,USD,Daily Fixing LDN,"January 08, 2025","September 23, 2024","Bitfinex, Crypto.com, EDX Markets, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko STRK Reference Rate NYC,KK_RFR_STRKUSD_NYC,STRK,USD,Daily Fixing NYC,"September 23, 2024","September 23, 2024","Bitfinex, Crypto.com, EDX Markets, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko STRK Reference Rate LDN,KK_RFR_STRKUSD_NYCLF,STRK,USD,Daily Fixing LDN,"May 06, 2025","September 23, 2024","Bitfinex, Crypto.com, EDX Markets, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko STRK Reference Rate SGP,KK_RFR_STRKUSD_SGP,STRK,USD,Daily Fixing SGP,"September 23, 2024","September 23, 2024","Bitfinex, Crypto.com, EDX Markets, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko STX Reference Rate ,KK_RFR_STXUSD,STX,USD,Real-time (5s),"September 20, 2022","March 22, 2021","Crypto.com, Kraken",300s,
Kaiko,Single-Asset,Kaiko STX Reference Rate LDN,KK_RFR_STXUSD_LDN,STX,USD,Daily Fixing LDN,"September 20, 2022","March 22, 2021","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko STX Reference Rate LDN,KK_RFR_STXUSD_LDNLF,STX,USD,Daily Fixing LDN,"January 08, 2025","March 22, 2021","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko STX Reference Rate NYC,KK_RFR_STXUSD_NYC,STX,USD,Daily Fixing NYC,"September 20, 2022","March 22, 2021","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko STX Reference Rate LDN,KK_RFR_STXUSD_NYCLF,STX,USD,Daily Fixing LDN,"May 06, 2025","March 22, 2021","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko STX Reference Rate SGP,KK_RFR_STXUSD_SGP,STX,USD,Daily Fixing SGP,"September 20, 2022","March 22, 2021","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko SUI Reference Rate ,KK_RFR_SUIUSD,SUI,USD,Real-time (5s),"March 07, 2024","June 19, 2023","Bitfinex, CEX.IO, Crypto.com, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko SUI Reference Rate LDN,KK_RFR_SUIUSD_LDN,SUI,USD,Daily Fixing LDN,"March 07, 2024","June 19, 2023","Bitfinex, CEX.IO, Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko SUI Reference Rate LDN,KK_RFR_SUIUSD_LDNLF,SUI,USD,Daily Fixing LDN,"January 08, 2025","June 19, 2023","Bitfinex, CEX.IO, Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko SUI Reference Rate NYC,KK_RFR_SUIUSD_NYC,SUI,USD,Daily Fixing NYC,"March 07, 2024","June 19, 2023","Bitfinex, CEX.IO, Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko SUI Reference Rate LDN,KK_RFR_SUIUSD_NYCLF,SUI,USD,Daily Fixing LDN,"May 06, 2025","June 19, 2023","Bitfinex, CEX.IO, Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko SUI Reference Rate SGP,KK_RFR_SUIUSD_SGP,SUI,USD,Daily Fixing SGP,"March 07, 2024","June 19, 2023","Bitfinex, CEX.IO, Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko SUNDOG Reference Rate LDN,KK_RFR_SUNDOGUSD_LDN,SUNDOG,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SUNDOG Reference Rate NYC,KK_RFR_SUNDOGUSD_NYC,SUNDOG,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SUNDOG Reference Rate SGP,KK_RFR_SUNDOGUSD_SGP,SUNDOG,USD,Daily Fixing SGP,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SUN Reference Rate LDN,KK_RFR_SUNUSD_LDN,SUN,USD,Daily Fixing LDN,"March 07, 2024","March 22, 2021","Bitfinex, Kraken",3600s,
Kaiko,Single-Asset,Kaiko SUN Reference Rate LDN,KK_RFR_SUNUSD_LDNLF,SUN,USD,Daily Fixing LDN,"January 08, 2025","March 22, 2021","Bitfinex, Kraken",3600s,
Kaiko,Single-Asset,Kaiko SUN Reference Rate LDN,KK_RFR_SUNUSD_NYCLF,SUN,USD,Daily Fixing LDN,"May 06, 2025","March 22, 2021","Bitfinex, Kraken",3600s,
Kaiko,Single-Asset,Kaiko SUPER Reference Rate ,KK_RFR_SUPERUSD,SUPER,USD,Real-time (5s),"March 07, 2024","March 21, 2022","Crypto.com, Kraken",300s,
Kaiko,Single-Asset,Kaiko SUPER Reference Rate LDN,KK_RFR_SUPERUSD_LDN,SUPER,USD,Daily Fixing LDN,"March 07, 2024","March 21, 2022","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko SUPER Reference Rate LDN,KK_RFR_SUPERUSD_LDNLF,SUPER,USD,Daily Fixing LDN,"January 08, 2025","March 21, 2022","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko SUPER Reference Rate NYC,KK_RFR_SUPERUSD_NYC,SUPER,USD,Daily Fixing NYC,"March 07, 2024","March 21, 2022","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko SUPER Reference Rate LDN,KK_RFR_SUPERUSD_NYCLF,SUPER,USD,Daily Fixing LDN,"May 06, 2025","March 21, 2022","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko SUPER Reference Rate SGP,KK_RFR_SUPERUSD_SGP,SUPER,USD,Daily Fixing SGP,"March 07, 2024","March 21, 2022","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko S Reference Rate ,KK_RFR_SUSD,S,USD,Real-time (5s),"June 18, 2025","June 18, 2025","Bitso, Crypto.com, Kraken",300s,
Kaiko,Single-Asset,Kaiko S Reference Rate LDN,KK_RFR_SUSD_LDN,S,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025","Bitso, Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko S Reference Rate NYC,KK_RFR_SUSD_NYC,S,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025","Bitso, Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko S Reference Rate SGP,KK_RFR_SUSD_SGP,S,USD,Daily Fixing SGP,"June 18, 2025","June 18, 2025","Bitso, Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko SUSHI Reference Rate ,KK_RFR_SUSHIUSD,SUSHI,USD,Real-time (5s),"March 07, 2024","December 21, 2020","Bitfinex, Bitso, Crypto.com, EDX Markets, Kraken",300s,
Kaiko,Single-Asset,Kaiko SUSHI Reference Rate LDN,KK_RFR_SUSHIUSD_LDN,SUSHI,USD,Daily Fixing LDN,"March 07, 2024","December 21, 2020","Bitfinex, Bitso, Crypto.com, EDX Markets, Kraken",3600s,
Kaiko,Single-Asset,Kaiko SUSHI Reference Rate NYC,KK_RFR_SUSHIUSD_NYC,SUSHI,USD,Daily Fixing NYC,"March 07, 2024","December 21, 2020","Bitfinex, Bitso, EDX Markets, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko SUSHI Reference Rate LDN,KK_RFR_SUSHIUSD_NYCLF,SUSHI,USD,Daily Fixing LDN,"May 06, 2025","December 21, 2020","Bitfinex, Bitso, EDX Markets, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko SUSHI Reference Rate SGP,KK_RFR_SUSHIUSD_SGP,SUSHI,USD,Daily Fixing SGP,"March 07, 2024","December 21, 2020","Bitfinex, Bitso, Crypto.com, EDX Markets, Kraken",3600s,
Kaiko,Single-Asset,Kaiko SWEAT Reference Rate LDN,KK_RFR_SWEATUSD_LDN,SWEAT,USD,Daily Fixing LDN,"March 07, 2024","December 19, 2022","Bitfinex, OkEX",3600s,
Kaiko,Single-Asset,Kaiko SWEAT Reference Rate NYC,KK_RFR_SWEATUSD_NYC,SWEAT,USD,Daily Fixing NYC,"March 07, 2024","December 19, 2022","Bitfinex, OkEX",3600s,
Kaiko,Single-Asset,Kaiko SWEAT Reference Rate SGP,KK_RFR_SWEATUSD_SGP,SWEAT,USD,Daily Fixing SGP,"March 07, 2024","December 19, 2022","Bitfinex, OkEX",3600s,
Kaiko,Single-Asset,Kaiko SWELL Reference Rate LDN,KK_RFR_SWELLUSD_LDN,SWELL,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SWELL Reference Rate NYC,KK_RFR_SWELLUSD_NYC,SWELL,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SWELL Reference Rate SGP,KK_RFR_SWELLUSD_SGP,SWELL,USD,Daily Fixing SGP,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SXT Reference Rate LDN,KK_RFR_SXTUSD_LDN,SXT,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko SXT Reference Rate NYC,KK_RFR_SXTUSD_NYC,SXT,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko SYN Reference Rate LDN,KK_RFR_SYNUSD_LDN,SYN,USD,Daily Fixing LDN,"March 07, 2024","June 20, 2022",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SYN Reference Rate NYC,KK_RFR_SYNUSD_NYC,SYN,USD,Daily Fixing NYC,"March 07, 2024","June 20, 2022",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SYN Reference Rate LDN,KK_RFR_SYNUSD_NYCLF,SYN,USD,Daily Fixing LDN,"May 06, 2025","June 20, 2022",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SYN Reference Rate SGP,KK_RFR_SYNUSD_SGP,SYN,USD,Daily Fixing SGP,"March 07, 2024","June 20, 2022",Kraken,3600s,
Kaiko,Single-Asset,Kaiko SYRUP Reference Rate ,KK_RFR_SYRUPUSD,SYRUP,USD,Real-time (5s),"December 13, 2024","December 13, 2024","Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko SYRUP Reference Rate LDN,KK_RFR_SYRUPUSD_LDN,SYRUP,USD,Daily Fixing LDN,"December 13, 2024","December 13, 2024","Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko SYRUP Reference Rate NYC,KK_RFR_SYRUPUSD_NYC,SYRUP,USD,Daily Fixing NYC,"December 13, 2024","December 13, 2024","Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko SYRUP Reference Rate LDN,KK_RFR_SYRUPUSD_NYCLF,SYRUP,USD,Daily Fixing LDN,"May 06, 2025","December 23, 2024","Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko SYRUP Reference Rate SGP,KK_RFR_SYRUPUSD_SGP,SYRUP,USD,Daily Fixing SGP,"December 13, 2024","December 13, 2024","Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko TAIKO Reference Rate ,KK_RFR_TAIKOUSD,TAIKO,USD,Real-time (5s),"September 23, 2024","September 23, 2024",Crypto.com,300s,
Kaiko,Single-Asset,Kaiko TAIKO Reference Rate LDN,KK_RFR_TAIKOUSD_LDN,TAIKO,USD,Daily Fixing LDN,"September 23, 2024","September 23, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko TAIKO Reference Rate NYC,KK_RFR_TAIKOUSD_NYC,TAIKO,USD,Daily Fixing NYC,"September 23, 2024","September 23, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko TAIKO Reference Rate LDN,KK_RFR_TAIKOUSD_NYCLF,TAIKO,USD,Daily Fixing LDN,"May 06, 2025","September 23, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko TAIKO Reference Rate SGP,KK_RFR_TAIKOUSD_SGP,TAIKO,USD,Daily Fixing SGP,"September 23, 2024","September 23, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko TAO Reference Rate ,KK_RFR_TAOUSD,TAO,USD,Real-time (5s),"September 23, 2024","June 24, 2024","Crypto.com, EDX Markets, Kraken",300s,
Kaiko,Single-Asset,Kaiko TAO Reference Rate LDN,KK_RFR_TAOUSD_LDN,TAO,USD,Daily Fixing LDN,"September 23, 2024","June 24, 2024","Crypto.com, EDX Markets, Kraken",3600s,
Kaiko,Single-Asset,Kaiko TAO Reference Rate LDN,KK_RFR_TAOUSD_LDNLF,TAO,USD,Daily Fixing LDN,"January 08, 2025","September 23, 2024","Crypto.com, EDX Markets, Kraken",3600s,
Kaiko,Single-Asset,Kaiko TAO Reference Rate NYC,KK_RFR_TAOUSD_NYC,TAO,USD,Daily Fixing NYC,"September 23, 2024","June 24, 2024","Crypto.com, EDX Markets, Kraken",3600s,
Kaiko,Single-Asset,Kaiko TAO Reference Rate LDN,KK_RFR_TAOUSD_NYCLF,TAO,USD,Daily Fixing LDN,"May 06, 2025","June 24, 2024","Crypto.com, EDX Markets, Kraken",3600s,
Kaiko,Single-Asset,Kaiko TAO Reference Rate SGP,KK_RFR_TAOUSD_SGP,TAO,USD,Daily Fixing SGP,"September 23, 2024","June 24, 2024","Crypto.com, EDX Markets, Kraken",3600s,
Kaiko,Single-Asset,Kaiko TEER Reference Rate LDN,KK_RFR_TEERUSD_LDN,TEER,USD,Daily Fixing LDN,"March 07, 2024","September 19, 2022",Kraken,3600s,
Kaiko,Single-Asset,Kaiko TEER Reference Rate NYC,KK_RFR_TEERUSD_NYC,TEER,USD,Daily Fixing NYC,"March 07, 2024","September 19, 2022",Kraken,3600s,
Kaiko,Single-Asset,Kaiko TEER Reference Rate LDN,KK_RFR_TEERUSD_NYCLF,TEER,USD,Daily Fixing LDN,"May 06, 2025","September 19, 2022",Kraken,3600s,
Kaiko,Single-Asset,Kaiko TEER Reference Rate SGP,KK_RFR_TEERUSD_SGP,TEER,USD,Daily Fixing SGP,"March 07, 2024","September 19, 2022",Kraken,3600s,
Kaiko,Single-Asset,Kaiko TFUEL Reference Rate LDN,KK_RFR_TFUELUSD_LDN,TFUEL,USD,Daily Fixing LDN,"December 13, 2024","December 13, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko TFUEL Reference Rate LDN,KK_RFR_TFUELUSD_LDNLF,TFUEL,USD,Daily Fixing LDN,"January 08, 2025","December 23, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko TFUEL Reference Rate NYC,KK_RFR_TFUELUSD_NYC,TFUEL,USD,Daily Fixing NYC,"December 13, 2024","December 13, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko TFUEL Reference Rate LDN,KK_RFR_TFUELUSD_NYCLF,TFUEL,USD,Daily Fixing LDN,"May 06, 2025","December 23, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko TFUEL Reference Rate SGP,KK_RFR_TFUELUSD_SGP,TFUEL,USD,Daily Fixing SGP,"December 13, 2024","December 13, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko THETA Reference Rate LDN,KK_RFR_THETAUSD_LDN,THETA,USD,Daily Fixing LDN,"March 07, 2024","June 17, 2019","BinanceUS, Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko THETA Reference Rate LDN,KK_RFR_THETAUSD_LDNLF,THETA,USD,Daily Fixing LDN,"January 08, 2025","June 17, 2019","BinanceUS, Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko THETA Reference Rate NYC,KK_RFR_THETAUSD_NYC,THETA,USD,Daily Fixing NYC,"March 07, 2024","June 17, 2019","BinanceUS, Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko THETA Reference Rate LDN,KK_RFR_THETAUSD_NYCLF,THETA,USD,Daily Fixing LDN,"May 06, 2025","June 17, 2019","BinanceUS, Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko THETA Reference Rate SGP,KK_RFR_THETAUSD_SGP,THETA,USD,Daily Fixing SGP,"March 07, 2024","June 17, 2019","BinanceUS, Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko TIA Reference Rate ,KK_RFR_TIAUSD,TIA,USD,Real-time (5s),"March 07, 2024","March 07, 2024","Bitfinex, Crypto.com, EDX Markets, Kraken",300s,
Kaiko,Single-Asset,Kaiko TIA Reference Rate LDN,KK_RFR_TIAUSD_LDN,TIA,USD,Daily Fixing LDN,"March 07, 2024","March 07, 2024","Bitfinex, Crypto.com, EDX Markets, Kraken",3600s,
Kaiko,Single-Asset,Kaiko TIA Reference Rate LDN,KK_RFR_TIAUSD_LDNLF,TIA,USD,Daily Fixing LDN,"January 08, 2025","March 18, 2024","Bitfinex, Crypto.com, EDX Markets, Kraken",3600s,
Kaiko,Single-Asset,Kaiko TIA Reference Rate NYC,KK_RFR_TIAUSD_NYC,TIA,USD,Daily Fixing NYC,"March 07, 2024","March 07, 2024","Bitfinex, Crypto.com, EDX Markets, Kraken",3600s,
Kaiko,Single-Asset,Kaiko TIA Reference Rate LDN,KK_RFR_TIAUSD_NYCLF,TIA,USD,Daily Fixing LDN,"May 06, 2025","March 18, 2024","Bitfinex, Crypto.com, EDX Markets, Kraken",3600s,
Kaiko,Single-Asset,Kaiko TIA Reference Rate SGP,KK_RFR_TIAUSD_SGP,TIA,USD,Daily Fixing SGP,"March 07, 2024","March 07, 2024","Bitfinex, Crypto.com, EDX Markets, Kraken",3600s,
Kaiko,Single-Asset,Kaiko TIGRES Reference Rate LDN,KK_RFR_TIGRESUSD_LDN,TIGRES,USD,Daily Fixing LDN,"June 24, 2024","June 24, 2024",Bitso,3600s,
Kaiko,Single-Asset,Kaiko TIGRES Reference Rate NYC,KK_RFR_TIGRESUSD_NYC,TIGRES,USD,Daily Fixing NYC,"June 24, 2024","June 24, 2024",Bitso,3600s,
Kaiko,Single-Asset,Kaiko TIT Reference Rate ,KK_RFR_TITUSD,TIT,USD,Real-time (5s),"June 18, 2025","June 18, 2025",Kraken,300s,
Kaiko,Single-Asset,Kaiko TIT Reference Rate LDN,KK_RFR_TITUSD_LDN,TIT,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko TIT Reference Rate NYC,KK_RFR_TITUSD_NYC,TIT,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko TIT Reference Rate SGP,KK_RFR_TITUSD_SGP,TIT,USD,Daily Fixing SGP,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko TLM Reference Rate LDN,KK_RFR_TLMUSD_LDN,TLM,USD,Daily Fixing LDN,"March 07, 2024","December 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko TLM Reference Rate NYC,KK_RFR_TLMUSD_NYC,TLM,USD,Daily Fixing NYC,"March 07, 2024","December 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko TLM Reference Rate LDN,KK_RFR_TLMUSD_NYCLF,TLM,USD,Daily Fixing LDN,"May 06, 2025","December 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko TLM Reference Rate SGP,KK_RFR_TLMUSD_SGP,TLM,USD,Daily Fixing SGP,"March 07, 2024","December 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko TNSR Reference Rate LDN,KK_RFR_TNSRUSD_LDN,TNSR,USD,Daily Fixing LDN,"June 24, 2024","June 24, 2024","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko TNSR Reference Rate NYC,KK_RFR_TNSRUSD_NYC,TNSR,USD,Daily Fixing NYC,"June 24, 2024","June 24, 2024","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko TNSR Reference Rate LDN,KK_RFR_TNSRUSD_NYCLF,TNSR,USD,Daily Fixing LDN,"May 06, 2025","June 24, 2024","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko TNSR Reference Rate SGP,KK_RFR_TNSRUSD_SGP,TNSR,USD,Daily Fixing SGP,"June 24, 2024","June 24, 2024","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko TOKENFI Reference Rate LDN,KK_RFR_TOKENFIUSD_LDN,TOKENFI,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025","Bitfinex, Kraken",3600s,
Kaiko,Single-Asset,Kaiko TOKENFI Reference Rate NYC,KK_RFR_TOKENFIUSD_NYC,TOKENFI,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025","Bitfinex, Kraken",3600s,
Kaiko,Single-Asset,Kaiko TOKENFI Reference Rate SGP,KK_RFR_TOKENFIUSD_SGP,TOKENFI,USD,Daily Fixing SGP,"June 18, 2025","June 18, 2025","Bitfinex, Kraken",3600s,
Kaiko,Single-Asset,Kaiko TOKE Reference Rate LDN,KK_RFR_TOKEUSD_LDN,TOKE,USD,Daily Fixing LDN,"March 07, 2024","March 21, 2022",Kraken,3600s,
